Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2000-01-03,0.08943966031074524,0.09099228836981198,0.08430490010211276,0.0902760450594203,300912000
2000-01-04,0.08705157041549683,0.08812639318584009,0.08263305349278748,0.08788703957119114,300480000
2000-01-05,0.0841856524348259,0.08597671789987407,0.08299160423625002,0.0845442317667538,188352000
2000-01-06,0.07869236916303635,0.08418571076153748,0.07546880849866025,0.08418571076153748,120480000
2000-01-07,0.08000651746988297,0.08084197971323678,0.07714062205480729,0.07833467055283272,71184000
2000-01-10,0.08263302594423294,0.08597671898186422,0.07881245019869579,0.08024493634984346,239856000
2000-01-11,0.07928936183452606,0.08311086140442171,0.07928936183452606,0.08215525761253749,148128000
2000-01-12,0.07725982367992401,0.07940947536546217,0.07618500125356284,0.07928933396496307,123552000
2000-01-13,0.08048340678215027,0.08120056568369571,0.07618502452805523,0.07714062827598905,132192000
2000-01-14,0.0839463323354721,0.08729002693484485,0.08143902260121944,0.08167838308068565,604560000
2000-01-18,0.08752934634685516,0.08788701008523234,0.08120053962141328,0.08502111535887308,261648000
2000-01-19,0.08669301867485046,0.0878870676682617,0.08597677513151283,0.0878870676682617,164688000
2000-01-20,0.08645454049110413,0.09218632466151111,0.08573829722329368,0.08741014419082585,179568000
2000-01-21,0.08549892157316208,0.08657374399644661,0.0833492698937772,0.08621516465624618,544272000
2000-01-24,0.0816783681511879,0.08824561469453589,0.08120056287732544,0.08824561469453589,256944000
2000-01-25,0.0809612050652504,0.08287241255699972,0.07833467670151315,0.08203602781765339,237120000
2000-01-26,0.07761748880147934,0.08311083366678315,0.07618500260578523,0.0809611819430904,232464000
2000-01-27,0.07355755567550659,0.07821450897204385,0.07069166099887658,0.07821450897204385,458208000
2000-01-28,0.07140886038541794,0.07308070782521728,0.06854297090706042,0.0726029092567956,194448000
2000-01-31,0.07081180810928345,0.0733191168259539,0.06687109072358285,0.07176648918085211,182400000
2000-02-01,0.07248273491859436,0.0730806746809109,0.06830357942978552,0.0709310296476192,92976000
2000-02-02,0.07451315969228745,0.07594656838848872,0.07248273367423175,0.07284131303942315,149040000
2000-02-03,0.07570723444223404,0.07845390455256117,0.07522942909902226,0.07690127633577598,108240000
2000-02-04,0.07749828696250916,0.07809531121986786,0.0759465814512803,0.07809531121986786,123696000
2000-02-07,0.07272210717201233,0.07785686703467214,0.07260288817218707,0.07785686703467214,217488000
